id,antig,m2total,m2cub,ambientes,banios,direccion,barrio,comuna,latitud,longitud,precioUSD,m2precioUSD,comisaria_dista,obelisco_dista,nrobos,sup_espacio_verde,count_gastronomia,count_culturales
2364,0,158,158,0,4,Caseros  al 2400,PARQUE PATRICIOS,4,-34.635461,-58.397104,445000,2816,890.9315382354,3800.2571101951494,103,117023.24500000001,9,2
2365,0,158,158,0,4,Caseros  al 2400,PARQUE PATRICIOS,4,-34.635461,-58.397104,445000,2816,890.9315382354,3800.2571101951494,103,117023.24500000001,9,2
2366,0,84,84,0,2,Caseros  al 2400,PARQUE PATRICIOS,4,-34.635461,-58.397104,230000,2738,890.9315382354,3800.2571101951494,103,117023.24500000001,9,2
2367,0,158,158,0,4,Caseros  al 2400,PARQUE PATRICIOS,4,-34.635461,-58.397104,445000,2816,890.9315382354,3800.2571101951494,103,117023.24500000001,9,2
2368,0,84,84,0,2,Caseros  al 2400,PARQUE PATRICIOS,4,-34.635461,-58.397104,230000,2738,890.9315382354,3800.2571101951494,103,117023.24500000001,9,2
2369,0,158,158,0,4,Caseros  al 2400,PARQUE PATRICIOS,4,-34.635461,-58.397104,445000,2816,890.9315382354,3800.2571101951494,103,117023.24500000001,9,2
2370,0,84,84,0,2,Caseros  al 2400,PARQUE PATRICIOS,4,-34.635461,-58.397104,230000,2738,890.9315382354,3800.2571101951494,103,117023.24500000001,9,2
2371,0,294,294,0,2,Jun+�-�n 875,RECOLETA,2,-34.598897,-58.397086,1100000,3741,544.0294781395526,1519.4165521245625,179,40033.212,82,12
2372,0,294,294,0,2,Jun+�-�n 875,RECOLETA,2,-34.598897,-58.397086,1100000,3741,544.0294781395526,1519.4165521245625,179,40033.212,82,12
2373,0,318,318,0,3,Jun+�-�n 875,RECOLETA,2,-34.598897,-58.397086,1100000,3459,544.0294781395526,1519.4165521245625,179,40033.212,82,12
2374,0,156,156,0,0,Av. Caseros 2459,PARQUE PATRICIOS,4,-34.635562,-58.397086,490000,3141,882.8874098752958,3810.0301438008983,101,116921.004,9,2
2375,0,78,78,1,2,AV Caseros al 2400,PARQUE PATRICIOS,4,-34.635576,-58.397074,240000,3077,882.2990973117686,3811.0602840435317,101,117005.043,9,2
2376,0,62,62,0,2,junin al 1300,RECOLETA,2,-34.593141,-58.397006,295000,4758,480.8304553531935,1837.4439669470173,156,83830.747,90,1
2377,0,21,21,1,1,15 de NOVIEMBRE 2400,PARQUE PATRICIOS,4,-34.633035,-58.396855,50000,2380,972.0340988737279,3543.09267643747,58,121216.15800000001,11,2
2378,10,180,180,0,2,Junin,BALVANERA,3,-34.603004,-58.396834,290000,1611,193.12111642142708,1401.8835571615211,215,30967.176,88,17
2379,0,570,510,0,1,Alvear Marcelo T. De al 2000,RECOLETA,2,-34.597203,-58.396775,950000,1862,713.154162950525,1569.6799042282958,191,44882.112,84,10
2380,0,1167,0,0,0,Av. Santa Fe 2000,RECOLETA,2,-34.595519,-58.396767,4000000,3428,632.3461054925478,1663.159879076267,167,51533.33,82,9
2381,0,900,815,0,5,Paraguay al 2000,RECOLETA,2,-34.598551,-58.396713,1450000,1779,568.0655754581506,1501.6051958876171,185,38999.349,83,14
2382,20,233,233,0,1,Hipolito Yrigoyen al 2100,BALVANERA,3,-34.610523,-58.396671,190000,815,806.816144053094,1578.0575786734382,151,28893.667,56,8
2383,40,25,25,0,0,Jun+�-�n 1300,RECOLETA,2,-34.592385,-58.396557,150000,6000,409.28819815941506,1861.4028538612781,145,117941.52,87,0
2384,0,72,72,2,0,Independencia 2125,BALVANERA,3,-34.618301,-58.396464,110000,1527,707.6444928835715,2118.5810135519473,141,26264.131,8,7
2385,40,72,72,2,0,Independencia 2125,BALVANERA,3,-34.618301,-58.396464,100000,1389,707.6322302990659,2118.540403449081,141,26262.468,8,7
2386,8,280,280,0,0,Av. Corrientes 2000,BALVANERA,3,-34.604652,-58.396442,898000,3207,204.23684095734592,1367.8573365680948,191,38880.721,90,14
2387,0,372,372,0,0,Junin al 100,BALVANERA,3,-34.607675,-58.396345,380000,1022,493.2918051808769,1424.7857895193927,170,26276.488,93,14
2388,0,220,220,0,3,Arenales al 2000,RECOLETA,2,-34.594557,-58.396288,540000,2454,523.3415997934205,1688.3982459228166,138,55652.183,77,3
2389,0,220,220,0,3,ARENALES,RECOLETA,2,-34.594557,-58.396288,540000,2454,523.3415997934205,1688.3982459228166,138,55652.183,77,3
2390,0,101,101,0,2,Lavalle,BALVANERA,3,-34.603251,-58.396277,210000,2079,137.73535320209308,1349.5800430533398,222,34200.914,91,18
2391,45,200,200,0,0,Tucum+�-�n 2000,BALVANERA,3,-34.602022,-58.396266,345000,1725,205.78815826029552,1360.4649327254622,222,22550.913,95,17
2392,0,36,36,0,0,Bartolome M���+����-�tre 2000,BALVANERA,3,-34.608153,-58.396236,90000,2500,541.7309687312152,1432.6829227971127,152,21528.663,85,13
2393,0,182,182,0,0,Bartolome M���+����-�tre 2000,BALVANERA,3,-34.608153,-58.396236,360000,1978,541.7309687312152,1432.6829227971127,152,21528.663,85,13
2394,15,193,160,0,3,Pasco 1200,SAN CRISTOBAL,3,-34.623184,-58.39623,300000,1875,507.0130324760239,2545.2398133282304,159,96288.089,3,2
2395,0,138,138,4,2,Arenales al 2000,RECOLETA,2,-34.594341,-58.396193,260000,1884,500.09755139103703,1696.0330250410414,138,56966.884,78,3
2396,0,115,115,0,1,AV BELGRANO 2100,BALVANERA,3,-34.614132,-58.396166,420000,3652,1061.3770749365383,1769.2751631374554,142,27403.693,21,10
2397,0,27,27,0,0,Rincon 290,BALVANERA,3,-34.612709,-58.396162,59000,2185,1038.3003500633229,1670.018975436049,147,27630.670000000002,37,8
2398,35,0,24,0,0,Rincon 290,BALVANERA,3,-34.612709,-58.396162,57000,2375,1038.3003500633229,1670.018975436049,147,27630.670000000002,37,8
2399,0,144,144,0,2,Arenales,RECOLETA,2,-34.594575,-58.396141,259900,1804,515.620961946416,1676.4313859813556,140,55752.913,77,3
2400,0,50,50,1,1,Rinc������n  444,BALVANERA,3,-34.614605,-58.396061,78000,1560,1010.6283490212082,1796.8942470288353,143,27496.260000000002,19,10
2401,0,39,39,1,2,Ayacucho al 800,RECOLETA,2,-34.599153,-58.396043,150000,3846,486.954577371611,1419.875706586692,184,35758.159999999996,84,16
2402,0,60,60,0,0,Ayacucho y Av. Santa Fe,RECOLETA,2,-34.596047,-58.396028,380000,6333.333333,640.3121500125336,1574.433442623072,174,46685.284999999996,78,11
2403,50,61,61,0,0,Rincon,BALVANERA,3,-34.617973,-58.395935,69000,1131,698.7002873902999,2059.5341476531967,148,24134.199,9,7
2404,0,300,300,0,0,Av. Belgrano al 2000,BALVANERA,3,-34.614233,-58.395834,1250000,4166,1037.4497498586732,1753.7973002390004,141,27844.161,22,10
2405,0,114,114,0,2,ARENALES al 2000,RECOLETA,2,-34.594753,-58.395816,270000,2368,511.38504396130105,1640.7446395809977,145,55577.526,77,4
2406,0,144,144,0,2,arenales al 2000,RECOLETA,2,-34.594647,-58.395816,264000,1833,502.21420921200314,1647.8857068581576,146,56061.668,77,4
2407,50,125,125,0,1,Moreno  al 1900,BALVANERA,3,-34.613118,-58.395803,140000,1120,1080.0191618660651,1671.7242928164055,152,27601.802,37,9
2408,40,413,413,0,1,Av Corrientes al 2000,BALVANERA,3,-34.60452,-58.395757,850000,2058,151.04694712993566,1304.1203899390573,210,39185.863,99,14
2409,7,93,90,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,220000,2365.591398,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2410,7,121,116,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,298000,2462.809917,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2411,7,121,116,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,310000,2561.983471,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2412,7,203,98,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,375000,1847.29064,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2413,7,203,98,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,375000,3826,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2414,7,121,116,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,298000,2568,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2415,7,75,72,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,179000,2486,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2416,7,93,90,1,0,Paraguay al 2000,RECOLETA,2,-34.59881,-58.395736,220000,2444,518.5523807279916,1407.8124825417954,183,37315.683,84,15
2417,0,215,215,0,2,AV. Corrientes  al 2000,BALVANERA,3,-34.604669,-58.395728,880000,4093,163.28786897228215,1302.724248473182,209,39185.863,100,14
2418,0,611,0,0,0,Ayacucho al 500,BALVANERA,3,-34.603068,-58.395719,1350000,2209,93.73467021840757,1299.3729555015777,229,36290.614,94,18
2419,80,30,30,0,1,AYACUCHO 1300,RECOLETA,2,-34.593436,-58.395683,160000,5333.333333,397.56469701698217,1723.8684053041286,139,88009.712,71,2
2420,0,120,120,13,2,Arenales al 1900,RECOLETA,2,-34.594533,-58.39536,650000,5416,466.63041963001774,1622.8207451238623,144,58220.005,73,4
2421,0,97,97,0,3,AYACUCHO al 500,BALVANERA,3,-34.602892,-58.39535,375000,3865,77.82680717495577,1266.810861194481,228,41554.454,102,19
2422,0,438,400,0,0,Pe������a al 2000,RECOLETA,2,-34.592411,-58.395249,1200000,3000,300.4797282839687,1772.6137055642869,147,122568.948,82,0
2423,0,60,60,0,0,Avenida Pueyrredon al 2400,RECOLETA,2,-34.586448,-58.395212,500000,8333,582.317992697734,2286.539695507764,83,289004.81,54,89
2424,0,60,60,0,0,Lavalle al 1900,BALVANERA,3,-34.603059,-58.39516,285000,4750,52.411809983909826,1248.2324246344176,220,47034.466,102,23
2425,30,389,389,0,0,BELGRANO AV. 2000,BALVANERA,3,-34.61415,-58.39505,750000,1928,1015.6557823437464,1694.5330857604981,139,26806.529,32,12
2426,0,82,80,0,0,Adolfo Alsina 2026,BALVANERA,3,-34.61182,-58.395038,140000,1750,932.2959894392106,1528.5095393574734,164,22569.824,53,8
2427,0,155,155,0,0,Riobamba y Av. Santa Fe,RECOLETA,2,-34.596286,-58.394987,400000,2580,620.0090025012452,1480.0056808566646,173,49533.414,73,12
2428,0,236,236,0,1,AV. INDEPENDENCIA 2029,BALVANERA,3,-34.617895,-58.394956,400000,1694,647.8963946219627,1996.4661425563743,166,22408.202,13,8
2429,0,205,205,0,0,Venta con Renta Independencia al 2000,BALVANERA,3,-34.617895,-58.394956,350000,1707,647.8963946219627,1996.4661425563743,166,22408.202,13,8
2430,45,30,30,1,1,Av. las Heras al 2100,RECOLETA,2,-34.589525,-58.394955,70000,2333,297.8491524666776,1994.9182302887225,115,259380.913,71,87
2431,45,30,30,1,1,Av. las Heras al 2100,RECOLETA,2,-34.589525,-58.394955,70000,2333,297.8491524666776,1994.9182302887225,115,259380.913,71,87
2432,40,130,130,0,1,AVENIDA INDEPENDENCIA,BALVANERA,3,-34.618512,-58.394894,215000,1653,590.6347229100236,2047.4805624435796,152,22115.066,11,8
2433,0,440,440,0,0,Ayacucho 400,BALVANERA,3,-34.609124,-58.394812,600000,1364,632.9433554860859,1355.1063424786091,146,18819.909,84,13
2434,0,84,84,0,0,Estados Unidos 2000,SAN CRISTOBAL,3,-34.6197,-58.394759,74900,892,487.65899167036054,2147.673022489861,169,52198.151,10,7
2435,0,72,72,0,0,AV.PUEYRREDON 2400,RECOLETA,2,-34.586223,-58.394711,690000,9583,586.2864834172573,2282.8809169152532,89,289446.631,52,90
2436,0,75,75,0,0,Sarandi 300,BALVANERA,3,-34.613033,-58.394691,150000,2000,1066.6167896010386,1587.2080761779853,152,22684.421000000002,42,11
2437,38,75,75,0,0,Sarandi 300,BALVANERA,3,-34.613033,-58.394691,150000,2000,1066.6167896010386,1587.2080761779853,152,22684.421000000002,42,11
2438,50,48,48,2,1,Mexico 2000,BALVANERA,3,-34.615887,-58.394674,68000,1416,825.8208009364702,1808.6467113359595,154,30687.339,25,8
2439,60,85,85,0,0,Pavon 2114,SAN CRISTOBAL,3,-34.626763,-58.394624,73000,858,583.8909463071618,2824.4956852820224,164,99469.392,4,2
2440,0,90,90,0,2,Viamonte y Av. Cordoba,BALVANERA,3,-34.60088,-58.394618,330000,3666,282.03190617061205,1236.74156296796,211,59664.741,97,18
2441,0,1420,1420,0,0,MARCELO T DE ALVEAR al 1900,RECOLETA,2,-34.597107,-58.3946,4000000,2816,693.4628496161412,1400.990224315532,171,51124.46,79,13
2442,0,58,58,0,1,Pueyrred���+�������n al 2400,RECOLETA,2,-34.586303,-58.394575,380000,6551,573.5026236901159,2268.7649024941434,85,290464.922,52,90
2443,0,24,24,0,1,Rinc+�-�n  1300,SAN CRISTOBAL,3,-34.624928,-58.394572,50000,2083,436.3332059584984,2639.368931984655,179,92111.003,6,2
2444,0,1189,1145,0,0,MITRE  BARTOLOME 1978,BALVANERA,3,-34.608321,-58.394555,950000,829,544.2841489166605,1296.2977587731996,180,19291.584,93,15
2445,0,270,270,0,2,TTE. GRAL. JUAN D. PERON,BALVANERA,3,-34.606999,-58.394548,320000,1185,397.8216515975276,1245.012990122966,199,30161.228,108,16
2446,0,105,105,0,0,Av. Las Heras y Jun���-�n,RECOLETA,2,-34.589887,-58.394514,425000,4047,241.51123414740564,1938.3820060465405,117,243808.729,70,86
2447,0,105,105,0,0,Av. Las Heras y Jun���+����-�n,RECOLETA,2,-34.589887,-58.394514,425000,4047,241.51123414740564,1938.3820060465405,117,243808.729,70,86
2448,0,66,66,0,1,Av. LAS HERAS  al 2000,RECOLETA,2,-34.589909,-58.394396,450000,6818,231.3186206570014,1929.8774031455328,117,242058.85,69,86
2449,0,80,80,0,1,Rincon al 1500,SAN CRISTOBAL,3,-34.626649,-58.39436,65000,812,559.2403598327764,2802.830240657255,158,97458.734,5,2
2450,50,91,49,0,2,Chile  1900,BALVANERA,3,-34.616913,-58.39431,119000,2428,709.1193627285212,1874.2217233015558,162,28263.878,22,8
2451,0,106,106,0,1,AV. HIPOLITO YRIGOYEN 1900,BALVANERA,3,-34.610403,-58.394171,299000,2820,776.895295671589,1373.9795265838654,164,18926.346,65,8
2452,0,547,0,0,0,Av. Las Heras 2000,RECOLETA,2,-34.59027,-58.394005,820000,1499,179.062398529693,1876.2294620207754,117,221034.267,74,86
2453,0,720,720,0,0,Av San Juan 2000,SAN CRISTOBAL,3,-34.623145,-58.393968,795000,1104,301.653963983932,2438.211004188994,197,91866.598,5,3
2454,80,700,700,0,0,Riobamba 54,BALVANERA,3,-34.604453,-58.39386,720000,1385,142.95050606226627,1130.051274135647,207,60627.485,115,25
2455,0,336,336,0,2,Rivadavia al 1900,BALVANERA,3,-34.609315,-58.393777,450000,1339,660.6830289417765,1280.907120089791,155,18875.697,78,12
2456,0,336,336,0,2,Rivadavia al 1900,BALVANERA,3,-34.609315,-58.393777,450000,1339,660.6830289417765,1280.907120089791,155,18875.697,78,12
2457,60,336,336,0,2,Rivadavia al 1900,BALVANERA,3,-34.609315,-58.393777,450000,1339.285714,660.6830289417765,1280.907120089791,155,18875.697,78,12
2458,60,336,336,0,2,Rivadavia al 1900,BALVANERA,3,-34.609315,-58.393777,450000,1339,660.6830289417765,1280.907120089791,155,18875.697,78,12
2459,60,336,336,0,2,Rivadavia al 1900,BALVANERA,3,-34.609315,-58.393777,450000,1339,660.6830289417765,1280.907120089791,155,18875.697,78,12
2460,25,147,147,0,2,Viamonte al 1800,BALVANERA,3,-34.601,-58.393714,290000,1972,285.83441797007094,1153.1774027669162,214,63400.3,103,18
2461,0,171,171,0,0,Riobamba  al 200,BALVANERA,3,-34.606921,-58.39366,350000,2046,402.1197620218991,1164.721492187715,212,35166.378,114,24
2462,45,280,280,3,4,belgrano 1900,BALVANERA,3,-34.614065,-58.393654,490000,1750,982.1811660763636,1596.7280790894424,143,21140.184,37,14
2463,0,108,108,0,1,Riobamba al 100,BALVANERA,3,-34.606312,-58.393558,315000,2916,340.2791244513757,1136.7607232004461,218,47010.747,116,26
2464,70,146,146,0,2,VIAMONTE 1800,BALVANERA,3,-34.600818,-58.393451,350000,2397,313.5002185083232,1135.4204279896828,212,66380.904,104,20
2465,0,104,0,0,0,Chile 1900,SAN CRISTOBAL,3,-34.618465,-58.393441,120000,1154,519.6470652850425,1966.52267821366,164,24444.842,14,9
2466,0,104,0,0,0,Chile 1900,BALVANERA,3,-34.618465,-58.393441,120000,1154,519.6470652850425,1966.52267821366,164,24444.842,14,9
2467,0,350,350,0,2,Callao al 1000,RECOLETA,2,-34.59689,-58.39343,2175000,6214,645.7288536055678,1324.2408169879336,177,71353.274,81,16
2468,0,480,480,0,0,PARAGUAY al 1800,RECOLETA,2,-34.598646,-58.393425,550000,1145,544.0061392037328,1223.1850603219266,173,71873.413,89,13
2469,0,105,105,0,0,Chile 1900,BALVANERA,3,-34.616951,-58.393369,160000,1523,669.7880853703194,1825.0875959238235,172,30568.416,20,10
2470,20,287,287,0,3,Combate de los Pozos 300,BALVANERA,3,-34.612766,-58.393277,560000,1951,1046.1936757358487,1470.895317004395,158,19226.397,46,9
2471,0,620,620,0,0,Combate de los Pozos 800,SAN CRISTOBAL,3,-34.6191,-58.39319,700000,1129,446.9217154857159,2013.2885550791802,175,34199.116,12,7
2472,50,180,140,0,0,VENEZUELA 1900,BALVANERA,3,-34.615069,-58.39319,190000,1357,863.5030524038971,1650.9224609755397,148,27012.586,30,12
2473,0,288,288,0,0,Combate de los pozos 300,BALVANERA,3,-34.613519,-58.393183,560000,1944,1030.3956002266782,1523.1786453701757,149,18867.321,38,13
2474,0,55,55,1,1,Combate de los Pozos al 200,BALVANERA,3,-34.611403,-58.393148,173250,3150,898.4566512109465,1362.7334397165691,164,19341.755,57,9
2475,20,287,287,0,4,Combate de los Pozos al 300,BALVANERA,3,-34.613247,-58.393121,560000,1951,1058.689860536794,1497.7250296750808,150,18456.042,42,11
2476,20,287,287,0,4,Local Comercial con Oficinas y Deposito. Venta. Combate de los Pozos al 300,BALVANERA,3,-34.613247,-58.393121,560000,1951,1058.689860536794,1497.7250296750808,150,18456.042,42,11
2477,0,21,21,0,0,Callao Av. al 1200,RECOLETA,2,-34.594267,-58.392982,60000,2857,351.9052986952589,1479.9694010980938,159,95473.508,59,5
2478,0,22,22,0,1,Arenales al 1700,RECOLETA,2,-34.594798,-58.392851,150000,6818,408.62095028835984,1430.2346680879248,163,91898.346,64,11
2479,70,89,89,0,1,AVENIDA INDEPENDENCIA 1884,SAN CRISTOBAL,3,-34.618344,-58.392845,180000,2022,508.4142723424107,1925.465367033497,173,24158.032,16,9
2480,0,60,60,0,0,Marcelo T DE Alvear al 1700,RECOLETA,2,-34.597214,-58.392777,255000,4250,633.7015437550109,1254.5475741559453,177,78369.58899999999,89,18
2481,60,546,546,0,0,Callao  700,BALVANERA,3,-34.60069,-58.392644,1300000,2380,361.00538834450145,1068.9368429152755,219,75319.981,122,27
2482,0,20,20,0,2,AVENIDA DE MAYO al 1200,BALVANERA,3,-34.609821,-58.392606,45000,2250,737.9478752758353,1218.5566499173144,158,19820.575,76,12
2483,0,304,304,0,0,Hipolito Yrigoyen 1300,BALVANERA,3,-34.609821,-58.392606,410000,1348,737.9478752758353,1218.5566499173144,158,19820.575,76,12
2484,0,130,130,0,2,Solis  al 200,BALVANERA,3,-34.609821,-58.392606,99900,768,737.9478752758353,1218.5566499173144,158,19820.575,76,12
2485,0,460,460,0,3,CALLAO  al 200,BALVANERA,3,-34.609821,-58.392606,1600000,3478,737.9478752758353,1218.5566499173144,158,19820.575,76,12
2486,0,2200,0,0,0,Local Av.rivadavia  2200 Mts2  -congreso,BALVANERA,3,-34.609821,-58.392606,4600000,2091,737.9478752758353,1218.5566499173144,158,19820.575,76,12
2487,0,229,229,0,1,Entre Rios al 900,BALVANERA,3,-34.609821,-58.392606,510000,2227,737.9478752758353,1218.5566499173144,158,19820.575,76,12
2488,0,108,108,0,1,Riobamba al 100,BALVANERA,3,-34.609821,-58.392606,315000,2916,737.9478752758353,1218.5566499173144,158,19820.575,76,12
2489,15,60,60,0,0,Av. Callao y Tucum+�-�n,BALVANERA,3,-34.602208,-58.392404,330000,5500,256.6998778420508,1007.1150216329067,236,76907.191,127,34
2490,15,60,60,0,0,Av. Callao y Tucum+�-�n,SAN NICOLAS,1,-34.602208,-58.392404,330000,5500,256.6998778420508,1007.1150216329067,236,76907.191,127,34
2491,15,60,60,0,0,Av. Callao y Tucum���+����+�n,SAN NICOLAS,1,-34.602208,-58.392404,330000,5500,256.6998778420508,1007.1150216329067,236,76907.191,127,34
2492,0,180,0,0,2,VENEZUELA al 1800,BALVANERA,3,-34.615019,-58.392254,180000,1000,850.7939570420457,1592.4898231738587,149,25166.999,31,11
2493,0,52,52,0,1,Rodriguez Pe���+�������a al 1300,RECOLETA,2,-34.593821,-58.39221,300000,5769,298.0624378892996,1467.3503977190728,154,119382.141,58,10
2494,0,53,53,0,0,Viamonte 1700,SAN NICOLAS,1,-34.600721,-58.392184,195000,3679,330.53031027677747,1027.8399445489274,217,79162.15,125,28
2495,0,18,18,0,0,Avenida Santa Fe 1700,RECOLETA,2,-34.596045,-58.392167,85000,4722,544.7495808072049,1290.5356356278007,177,94587.547,78,17
2496,40,450,450,22,0,Venezuela 3700,BALVANERA,3,-34.614773,-58.392077,750000,1666,875.3268257199896,1560.9936022963136,152,26772.312,37,11
2497,50,220,220,0,1,Adolfo Alsina 1800,BALVANERA,3,-34.611611,-58.392064,215000,977.272727,942.5769836171573,1302.2241817252875,148,22828.439,59,11
2498,0,40,40,0,1,Rodriguez pe���+�������a 1200,RECOLETA,2,-34.594438,-58.392036,350000,8750,367.39014214159084,1406.012842768258,157,111205.968,64,10
2499,0,20,20,0,0,Av Santa Fe al 2400,RECOLETA,2,-34.591248,-58.392025,36000,1800,32.98909473128556,1681.5025103935395,119,196980.702,71,86
2500,0,462,462,0,4,AV. CALLAO 253,SAN NICOLAS,1,-34.606176,-58.391993,320000,692,399.19784400735426,994.3499698478788,229,64412.543,114,32
2501,0,800,800,0,0,Arenales 1700,RECOLETA,2,-34.594956,-58.391993,4950000,6188,424.98511495871213,1361.807756437406,158,107192.87,62,11
2502,0,273,273,0,0,LAVALLE al 1700,SAN NICOLAS,1,-34.603044,-58.391957,750000,2747,263.0807946090668,955.1833874856727,251,72814.206,127,38
2503,0,147,147,0,0,AV CALLAO 200,BALVANERA,3,-34.606081,-58.391945,240000,1633,394.0813634213271,987.2489148181036,229,66376.916,114,32
2504,65,60,60,0,0,Rodriguez Pe+�-�a 1018,RECOLETA,2,-34.596989,-58.391925,230000,3833,615.4919270007055,1206.6133016312476,177,90087.71,92,17
2505,0,575,575,0,1,Av. Entre Rios 459,BALVANERA,3,-34.614413,-58.391845000000004,880000,1530,912.3018442973781,1516.4593987733874,150,27338.716,39,12
2506,0,82,82,0,2,Lavalle 1700,SAN NICOLAS,1,-34.603172,-58.391838,230000,2804,272.07330369136173,943.3100814366314,246,72976.671,128,35
2507,71,82,50,0,0,Lavalle 1700,SAN NICOLAS,1,-34.603172,-58.391838,205000,4100,272.07330369136173,943.3100814366314,246,72976.671,128,35
2508,0,86,86,0,1,RODRIGUEZ PE���+�+�+�++A al 100,SAN NICOLAS,1,-34.608655,-58.391834,180000,2093,641.0377987329871,1089.8139889541605,176,30029.849,85,17
